label,content,clean,norm,stop,token,stem
negatif,"setelah update aplikasi malah otomatis keluar , gimana ini toped makin susah akses nya.",setelah update aplikasi malah otomatis keluar gimana ini toped makin susah akses nya, setelah update aplikasi malah otomatis keluar gimana ini toped makin susah akses nya , update aplikasi malah otomatis keluar gimana toped makin susah akses nya ,"['update', 'aplikasi', 'malah', 'otomatis', 'keluar', 'gimana', 'toped', 'makin', 'susah', 'akses', 'nya']",update aplikasi malah otomatis keluar gimana toped makin susah akses nya
netral,memudahkan bayar pake dana belanja di Tokopedia,memudahkan bayar pake dana belanja di tokopedia, memudahkan bayar pake dana belanja di tokopedia , memudahkan bayar pake dana belanja tokopedia ,"['memudahkan', 'bayar', 'pake', 'dana', 'belanja', 'tokopedia']",mudah bayar pake dana belanja tokopedia
positif,Tokopedia mantap,tokopedia mantap, tokopedia mantap , tokopedia mantap ,"['tokopedia', 'mantap']",tokopedia mantap
positif,okok,okok, okok , okok ,['okok'],okok
negatif,"dasar aplikasi Ini,kalau kasih turun harga mikir donk,saya beli tv box Xiaomi gen 3 dulu harganya 1,2juta ,sekarang malah harganya 800rb,bahkan di aplikasi Oren itu malah ada yang 600rb, ditambah lagi saya pas itu beli paylaytwr 6 bulan pula,jadi hampir1,5 juta,saya rugi hampir 1 juga karena paylater bunga terlalu banyak itu,kayak aplikasi Oren lah, bunga 0% malah,ini apa,sama pengguna lama bukannya di kasih promo,malah di naikin bunga,aduh topet topet,maaf aku berhenti jadi pelanggan topet 😡😡",dasar aplikasi inikalau kasih turun harga mikir donksaya beli tv box xiaomi gen 3 dulu harganya 12juta sekarang malah harganya 800rbbahkan di aplikasi oren itu malah ada yang 600rb ditambah lagi saya pas itu beli paylaytwr 6 bulan pulajadi hampir15 jutasaya rugi hampir 1 juga karena paylater bunga terlalu banyak itukayak aplikasi oren lah bunga 0 malahini apasama pengguna lama bukannya di kasih promomalah di naikin bungaaduh topet topetmaaf aku berhenti jadi pelanggan topet, dasar aplikasi inikalau kasih turun harga mikir donksaya beli tv box xiaomi gen 3 dulu harganya 12juta sekarang malah harganya 800rbbahkan di aplikasi oren itu malah ada yang 600rb ditambah lagi saya pas itu beli paylaytwr 6 bulan pulajadi hampir15 jutasaya rugi hampir 1 juga karena paylater bunga terlalu banyak itukayak aplikasi oren lah bunga 0 malahini apasama pengguna lama bukannya di kasih promomalah di naikin bungaaduh topet topetmaaf aku berhenti jadi pelanggan topet , dasar aplikasi inikalau kasih turun harga mikir donksaya beli tv box xiaomi gen 3 dulu harganya 12juta sekarang malah harganya 800rbbahkan aplikasi oren malah yang 600rb ditambah saya pas beli paylaytwr 6 bulan pulajadi hampir15 jutasaya rugi hampir 1 karena paylater bunga terlalu itukayak aplikasi oren lah bunga 0 malahini apasama pengguna lama bukannya kasih promomalah naikin bungaaduh topet topetmaaf aku berhenti jadi pelanggan topet ,"['dasar', 'aplikasi', 'inikalau', 'kasih', 'turun', 'harga', 'mikir', 'donksaya', 'beli', 'tv', 'box', 'xiaomi', 'gen', '3', 'dulu', 'harganya', '12juta', 'sekarang', 'malah', 'harganya', '800rbbahkan', 'aplikasi', 'oren', 'malah', 'yang', '600rb', 'ditambah', 'saya', 'pas', 'beli', 'paylaytwr', '6', 'bulan', 'pulajadi', 'hampir15', 'jutasaya', 'rugi', 'hampir', '1', 'karena', 'paylater', 'bunga', 'terlalu', 'itukayak', 'aplikasi', 'oren', 'lah', 'bunga', '0', 'malahini', 'apasama', 'pengguna', 'lama', 'bukannya', 'kasih', 'promomalah', 'naikin', 'bungaaduh', 'topet', 'topetmaaf', 'aku', 'berhenti', 'jadi', 'pelanggan', 'topet']",dasar aplikasi inikalau kasih turun harga mikir donksaya beli tv box xiaomi gen 3 dulu harga 12juta sekarang malah harga 800rbbahkan aplikasi oren malah yang 600rb tambah saya pas beli paylaytwr 6 bulan pulajadi hampir15 jutasaya rugi hampir 1 karena paylater bunga terlalu itukayak aplikasi oren lah bunga 0 malahini apasama guna lama bukan kasih promomalah naikin bungaaduh topet topetmaaf aku henti jadi langgan topet
negatif,Aplikasi sering error belakangan ini. Kualitas kurir banyak yg memprihatinkan.,aplikasi sering error belakangan ini kualitas kurir banyak yg memprihatinkan, aplikasi sering error belakangan ini kualitas kurir banyak yang memprihatinkan , aplikasi sering error belakangan kualitas kurir yang memprihatinkan ,"['aplikasi', 'sering', 'error', 'belakangan', 'kualitas', 'kurir', 'yang', 'memprihatinkan']",aplikasi sering error belakang kualitas kurir yang prihatin
positif,ok,ok, ok , ,[],
negatif,"pengiriman sangat lama poll, sortir aja bisa sampai 2H, emang se rame apa sih aplikasi ini? ramean juga shope, tapi gak se lama ini",pengiriman sangat lama poll sortir aja bisa sampai 2h emang se rame apa sih aplikasi ini ramean juga shope tapi gak se lama ini, pengiriman sangat lama poll sortir aja bisa sampai 2h emang se rame apa sih aplikasi ini ramean juga shope tapi tidak se lama ini , pengiriman lama poll sortir aja sampai 2h emang se rame sih aplikasi ramean shope tidak se lama ,"['pengiriman', 'lama', 'poll', 'sortir', 'aja', 'sampai', '2h', 'emang', 'se', 'rame', 'sih', 'aplikasi', 'ramean', 'shope', 'tidak', 'se', 'lama']",kirim lama poll sortir aja sampai 2h emang se rame sih aplikasi ramean shope tidak se lama
negatif,gaje,gaje, gaje , gaje ,['gaje'],gaje
netral,"gratis ongkirnya mna nih,masak klah sma toko sebelah",gratis ongkirnya mna nihmasak klah sma toko sebelah, gratis ongkirnya mna nihmasak klah sma toko sebelah , gratis ongkirnya mna nihmasak klah sma toko sebelah ,"['gratis', 'ongkirnya', 'mna', 'nihmasak', 'klah', 'sma', 'toko', 'sebelah']",gratis ongkirnya mna nihmasak klah sma toko belah
netral,kerajinan bgt minta update,kerajinan bgt minta update, kerajinan bgt minta update , kerajinan bgt minta update ,"['kerajinan', 'bgt', 'minta', 'update']",rajin bgt minta update
negatif,banyak penipu skrg di apk ini,banyak penipu skrg di apk ini, banyak penipu skrg di apk ini , penipu skrg apk ,"['penipu', 'skrg', 'apk']",tipu skrg apk
negatif,Respon pengaduan pelanggan LAMBAT!,respon pengaduan pelanggan lambat, respon pengaduan pelanggan lambat , respon pengaduan pelanggan lambat ,"['respon', 'pengaduan', 'pelanggan', 'lambat']",respon adu langgan lambat
negatif,Iklan elek,iklan elek, iklan elek , iklan elek ,"['iklan', 'elek']",iklan elek
negatif,kedua kalinya saya kecewa sama toped. pesan pakai instant ga nyampe2 sampe malam. dicancel pun uang ga langsung kembali. nunggu konfirmasi penjual. kalau kek gini pembeli lagi yg dirugikan. padahal saya butuh BRG itu dihari yg sama. mending beli ke toko offline langsung. walau ebih mahal.,kedua kalinya saya kecewa sama toped pesan pakai instant ga nyampe2 sampe malam dicancel pun uang ga langsung kembali nunggu konfirmasi penjual kalau kek gini pembeli lagi yg dirugikan padahal saya butuh brg itu dihari yg sama mending beli ke toko offline langsung walau ebih mahal, kedua kalinya saya kecewa sama toped pesan pakai instant tidak nyampe2 sampe malam dicancel pun uang tidak langsung kembali nunggu konfirmasi penjual kalau kek gini pembeli lagi yang dirugikan padahal saya butuh brg itu dihari yang sama mending beli ke toko offline langsung walau ebih mahal , kedua kalinya kecewa sama toped pesan pakai instant nyampe2 sampe malam dicancel uang langsung nunggu konfirmasi penjual kek gini pembeli dirugikan padahal butuh brg dihari yang sama mending beli toko offline langsung ebih mahal ,"['kedua', 'kalinya', 'kecewa', 'sama', 'toped', 'pesan', 'pakai', 'instant', 'nyampe2', 'sampe', 'malam', 'dicancel', 'uang', 'langsung', 'nunggu', 'konfirmasi', 'penjual', 'kek', 'gini', 'pembeli', 'dirugikan', 'padahal', 'butuh', 'brg', 'dihari', 'yang', 'sama', 'mending', 'beli', 'toko', 'offline', 'langsung', 'ebih', 'mahal']",dua kali kecewa sama toped pesan pakai instant nyampe2 sampe malam dicancel uang langsung nunggu konfirmasi jual kek gin beli rugi padahal butuh brg hari yang sama mending beli toko offline langsung ebih mahal
netral,"tdk da opsi trf manual jdikn tokped hanya tuk orang kota yg signyal stabil, kami di daerah plosok gk bs pakai mobile banking, klo review bintang 2 gk bs mengulas toko n produk, entah bintang 3",tdk da opsi trf manual jdikn tokped hanya tuk orang kota yg signyal stabil kami di daerah plosok gk bs pakai mobile banking klo review bintang 2 gk bs mengulas toko n produk entah bintang 3, tidak da opsi trf manual jdikn tokped hanya tuk orang kota yang signyal stabil kami di daerah plosok gk bs pakai mobile banking klo review bintang 2 gk bs mengulas toko n produk entah bintang 3 , da opsi trf manual jdikn tokped tuk orang kota signyal stabil di daerah plosok gk bs pakai mobile banking klo review bintang 2 gk bs mengulas toko n produk entah bintang 3 ,"['da', 'opsi', 'trf', 'manual', 'jdikn', 'tokped', 'tuk', 'orang', 'kota', 'signyal', 'stabil', 'di', 'daerah', 'plosok', 'gk', 'bs', 'pakai', 'mobile', 'banking', 'klo', 'review', 'bintang', '2', 'gk', 'bs', 'mengulas', 'toko', 'n', 'produk', 'entah', 'bintang', '3']",da opsi trf manual jdikn tokped tuk orang kota signyal stabil di daerah plosok gk bs pakai mobile banking klo review bintang 2 gk bs ulas toko n produk entah bintang 3
negatif,"Transaksi 1.300.000 lebih barang tidak sampai, liat keterangan di google penanganan investigasi maksimal 7 hari kerja, dan komplainku sudah di investigasi selama 1 bulan lebih 10 hari ngk kunjung di selesaikan, dan belom ada pengembalian dana sampai saat ini,.",transaksi 1300000 lebih barang tidak sampai liat keterangan di google penanganan investigasi maksimal 7 hari kerja dan komplainku sudah di investigasi selama 1 bulan lebih 10 hari ngk kunjung di selesaikan dan belom ada pengembalian dana sampai saat ini, transaksi 1300000 lebih barang tidak sampai liat keterangan di google penanganan investigasi maksimal 7 hari kerja dan komplainku sudah di investigasi selama 1 bulan lebih 10 hari ngk kunjung di selesaikan dan belom ada pengembalian dana sampai saat ini , transaksi 1300000 barang liat keterangan google penanganan investigasi maksimal 7 hari kerja komplainku investigasi selama 1 bulan 10 hari ngk kunjung di selesaikan belom pengembalian dana sampai saat ,"['transaksi', '1300000', 'barang', 'liat', 'keterangan', 'google', 'penanganan', 'investigasi', 'maksimal', '7', 'hari', 'kerja', 'komplainku', 'investigasi', 'selama', '1', 'bulan', '10', 'hari', 'ngk', 'kunjung', 'di', 'selesaikan', 'belom', 'pengembalian', 'dana', 'sampai', 'saat']",transaksi 1300000 barang liat terang google tangan investigasi maksimal 7 hari kerja komplain investigasi lama 1 bulan 10 hari ngk kunjung di selesai bom kembali dana sampai saat
positif,"Bagus. Lebih baik kagi kakau sering ada promo , diskon atau flashsale.",bagus lebih baik kagi kakau sering ada promo diskon atau flashsale, bagus lebih baik kagi kakau sering ada promo diskon atau flashsale , bagus baik kagi kakau sering promo diskon flashsale ,"['bagus', 'baik', 'kagi', 'kakau', 'sering', 'promo', 'diskon', 'flashsale']",bagus baik kagi kakau sering promo diskon flashsale
positif,saya kasi 5 bintang karna saya puas dengan aplikasi Tokopedia,saya kasi 5 bintang karna saya puas dengan aplikasi tokopedia, saya kasi 5 bintang karna saya puas dengan aplikasi tokopedia , kasi 5 bintang karna puas aplikasi tokopedia ,"['kasi', '5', 'bintang', 'karna', 'puas', 'aplikasi', 'tokopedia']",kasi 5 bintang karna puas aplikasi tokopedia
negatif,"lemot banget, buka tab aja lelet",lemot banget buka tab aja lelet, lemot banget buka tab aja lelet , lemot banget buka tab aja lelet ,"['lemot', 'banget', 'buka', 'tab', 'aja', 'lelet']",lot banget buka tab aja lelet
negatif,1. JANGAN KERJASAMA DENGAN J&T. LELET BANGET KURIRNYA. 2. C.O jam 4 subuh sampai malah penjual masih proses. perbaiki donk.,1 jangan kerjasama dengan jt lelet banget kurirnya 2 co jam 4 subuh sampai malah penjual masih proses perbaiki donk, 1 jangan kerjasama dengan jt lelet banget kurirnya 2 co jam 4 subuh sampai malah penjual masih proses perbaiki donk , 1 jangan kerjasama jt lelet banget kurirnya 2 co jam 4 subuh malah penjual proses perbaiki donk ,"['1', 'jangan', 'kerjasama', 'jt', 'lelet', 'banget', 'kurirnya', '2', 'co', 'jam', '4', 'subuh', 'malah', 'penjual', 'proses', 'perbaiki', 'donk']",1 jangan kerjasama jt lelet banget kurir 2 co jam 4 subuh malah jual proses baik donk
netral,"jangan pernah pakai apk ini guys , komplain 3 hari , di eksekusi juga 3 hari",jangan pernah pakai apk ini guys komplain 3 hari di eksekusi juga 3 hari, jangan pernah pakai apk ini guys komplain 3 hari di eksekusi juga 3 hari , jangan pernah pakai apk guys komplain 3 hari eksekusi 3 hari ,"['jangan', 'pernah', 'pakai', 'apk', 'guys', 'komplain', '3', 'hari', 'eksekusi', '3', 'hari']",jangan pernah pakai apk guys komplain 3 hari eksekusi 3 hari
netral,hp saya android 5 kenapa gaj bisa dibuka? apa sudah gak support?,hp saya android 5 kenapa gaj bisa dibuka apa sudah gak support, hp saya android 5 kenapa gaj bisa dibuka apa sudah tidak support , hp android 5 gaj dibuka sudah support ,"['hp', 'android', '5', 'gaj', 'dibuka', 'sudah', 'support']",hp android 5 gaj buka sudah support
netral,uwelll,uwelll, uwelll , uwelll ,['uwelll'],uwelll
negatif,barangnya mahal dan jelek aja pastinya,barangnya mahal dan jelek aja pastinya, barangnya mahal dan jelek aja pastinya , barangnya mahal jelek aja pastinya ,"['barangnya', 'mahal', 'jelek', 'aja', 'pastinya']",barang mahal jelek aja pasti
positif,bagus dan mudah d gunakan,bagus dan mudah d gunakan, bagus dan mudah d gunakan , bagus mudah d gunakan ,"['bagus', 'mudah', 'd', 'gunakan']",bagus mudah d guna
negatif,"PELAYANAN BURUK, TOKOPEDIA CARE TIDAK MEMBANTU DAN HANYA MAKAN GAJI BUTA",pelayanan buruk tokopedia care tidak membantu dan hanya makan gaji buta, pelayanan buruk tokopedia care tidak membantu dan hanya makan gaji buta , pelayanan buruk tokopedia care membantu hanya makan gaji buta ,"['pelayanan', 'buruk', 'tokopedia', 'care', 'membantu', 'hanya', 'makan', 'gaji', 'buta']",layan buruk tokopedia care bantu hanya makan gaji buta
negatif,"Tolong ditindak dan bila perlu dibanned tutup permanent saja para penjual yg ga jelas, review nya bermasalah, jual barang tidak sesuai deskripsi, deskripsi barang yg membingungkan, foto yg dipajang ga sesuai dan harga yg ga masuk akal, di chat ga response dan kalo transaksi status DIPROSES tapi ga ada update status yang jelas akhirnya dibatalkan system demi kenyamanan dan keamanan pembeli. para penjual nya diverifikasi dengan KTP,NPWP wajah dan alamat yg lengkap Biar ada efek jera.",tolong ditindak dan bila perlu dibanned tutup permanent saja para penjual yg ga jelas review nya bermasalah jual barang tidak sesuai deskripsi deskripsi barang yg membingungkan foto yg dipajang ga sesuai dan harga yg ga masuk akal di chat ga response dan kalo transaksi status diproses tapi ga ada update status yang jelas akhirnya dibatalkan system demi kenyamanan dan keamanan pembeli para penjual nya diverifikasi dengan ktpnpwp wajah dan alamat yg lengkap biar ada efek jera, tolong ditindak dan bila perlu dibanned tutup permanent saja para penjual yang tidak jelas review nya bermasalah jual barang tidak sesuai deskripsi deskripsi barang yang membingungkan foto yang dipajang tidak sesuai dan harga yang tidak masuk akal di chat tidak response dan kalo transaksi status diproses tapi tidak ada update status yang jelas akhirnya dibatalkan system demi kenyamanan dan keamanan pembeli para penjual nya diverifikasi dengan ktpnpwp wajah dan alamat yang lengkap biar ada efek jera , ditindak bila perlu dibanned tutup permanent penjual jelas review nya bermasalah jual barang sesuai deskripsi deskripsi barang membingungkan foto dipajang sesuai harga tidak masuk akal chat tidak response kalo transaksi status diproses tidak update status jelas akhirnya dibatalkan system kenyamanan keamanan pembeli para penjual nya diverifikasi ktpnpwp wajah alamat lengkap biar efek jera ,"['ditindak', 'bila', 'perlu', 'dibanned', 'tutup', 'permanent', 'penjual', 'jelas', 'review', 'nya', 'bermasalah', 'jual', 'barang', 'sesuai', 'deskripsi', 'deskripsi', 'barang', 'membingungkan', 'foto', 'dipajang', 'sesuai', 'harga', 'tidak', 'masuk', 'akal', 'chat', 'tidak', 'response', 'kalo', 'transaksi', 'status', 'diproses', 'tidak', 'update', 'status', 'jelas', 'akhirnya', 'dibatalkan', 'system', 'kenyamanan', 'keamanan', 'pembeli', 'para', 'penjual', 'nya', 'diverifikasi', 'ktpnpwp', 'wajah', 'alamat', 'lengkap', 'biar', 'efek', 'jera']",tindak bila perlu dibanned tutup permanent jual jelas review nya masalah jual barang sesuai deskripsi deskripsi barang bingung foto pajang sesuai harga tidak masuk akal chat tidak response kalo transaksi status proses tidak update status jelas akhir batal system nyaman aman beli para jual nya verifikasi ktpnpwp wajah alamat lengkap biar efek jera
negatif,"sekarang udah banyak penipuan di tokopedia ,, tak seperti dulu yang bisa di percata",sekarang udah banyak penipuan di tokopedia tak seperti dulu yang bisa di percata, sekarang udah banyak penipuan di tokopedia tak seperti dulu yang bisa di percata , sekarang udah penipuan tokopedia tak dulu bisa percata ,"['sekarang', 'udah', 'penipuan', 'tokopedia', 'tak', 'dulu', 'bisa', 'percata']",sekarang udah tipu tokopedia tak dulu bisa percata
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
negatif,ngbug ajg,ngbug ajg, ngbug ajg , ngbug ajg ,"['ngbug', 'ajg']",ngbug ajg
positif,aplikasi bagus,aplikasi bagus, aplikasi bagus , aplikasi bagus ,"['aplikasi', 'bagus']",aplikasi bagus
positif,toko pedih tetap terbaik,toko pedih tetap terbaik, toko pedih tetap terbaik , toko pedih tetap terbaik ,"['toko', 'pedih', 'tetap', 'terbaik']",toko pedih tetap baik
