label,content,clean,norm,stop,token,stem
negatif,"aplikasi belanja makin eror di-update, kenapa ada sistem minta no hp lagi yang baru padahal udah itupun ga bisa jadi pesan gara-gara itu kode nya gak ada terkirim padahal nomor hp dah bener udah berulang kali coba tapi tetap GK bisa, eror nih shopee padahal juga udah instal ulang tetap gak terkirim tuh kode otp sialan, kenapa coba ad sistem ke gitu padahal no hp udah ada malah minta yg baru",aplikasi belanja makin eror diupdate kenapa ada sistem minta no hp lagi yang baru padahal udah itupun ga bisa jadi pesan garagara itu kode nya gak ada terkirim padahal nomor hp dah bener udah berulang kali coba tapi tetap gk bisa eror nih shopee padahal juga udah instal ulang tetap gak terkirim tuh kode otp sialan kenapa coba ad sistem ke gitu padahal no hp udah ada malah minta yg baru, aplikasi belanja makin eror diupdate kenapa ada sistem minta no hp lagi yang baru padahal udah itupun tidak bisa jadi pesan garagara itu kode nya tidak ada terkirim padahal nomor hp dah bener udah berulang kali coba tapi tetap gk bisa eror nih shopee padahal juga udah instal ulang tetap tidak terkirim tuh kode otp sialan kenapa coba ad sistem ke gitu padahal no hp udah ada malah minta yang baru , aplikasi belanja makin eror diupdate sistem minta no hp padahal udah itupun jadi pesan garagara kode nya ada terkirim padahal nomor hp dah bener udah berulang kali coba tetap gk bisa eror nih shopee padahal udah instal ulang tetap terkirim tuh kode otp sialan coba ad sistem gitu padahal no hp udah ada malah minta yang baru ,"['aplikasi', 'belanja', 'makin', 'eror', 'diupdate', 'sistem', 'minta', 'no', 'hp', 'padahal', 'udah', 'itupun', 'jadi', 'pesan', 'garagara', 'kode', 'nya', 'ada', 'terkirim', 'padahal', 'nomor', 'hp', 'dah', 'bener', 'udah', 'berulang', 'kali', 'coba', 'tetap', 'gk', 'bisa', 'eror', 'nih', 'shopee', 'padahal', 'udah', 'instal', 'ulang', 'tetap', 'terkirim', 'tuh', 'kode', 'otp', 'sialan', 'coba', 'ad', 'sistem', 'gitu', 'padahal', 'no', 'hp', 'udah', 'ada', 'malah', 'minta', 'yang', 'baru']",aplikasi belanja makin eror diupdate sistem minta no hp padahal udah itu jadi pesan garagara kode nya ada kirim padahal nomor hp dah bener udah ulang kali coba tetap gk bisa eror nih shopee padahal udah instal ulang tetap kirim tuh kode otp sial coba ad sistem gitu padahal no hp udah ada malah minta yang baru
positif,suka belanja di shopee,suka belanja di shopee, suka belanja di shopee , suka belanja shopee ,"['suka', 'belanja', 'shopee']",suka belanja shopee
positif,"Terimaksih Shoope, baru download belum sebulan terus pake PayLater dari limit 300 nambah 150 jadi 450. mantap pokonya",terimaksih shoope baru download belum sebulan terus pake paylater dari limit 300 nambah 150 jadi 450 mantap pokonya, terimaksih shoope baru download belum sebulan terus pake paylater dari limit 300 nambah 150 jadi 450 mantap pokonya , terimaksih shoope download sebulan terus pake paylater limit 300 nambah 150 jadi 450 mantap pokonya ,"['terimaksih', 'shoope', 'download', 'sebulan', 'terus', 'pake', 'paylater', 'limit', '300', 'nambah', '150', 'jadi', '450', 'mantap', 'pokonya']",terimaksih shoope download bulan terus pake paylater limit 300 nambah 150 jadi 450 mantap poko
positif,"bagus, isi nya lengkap banget. suka deh!",bagus isi nya lengkap banget suka deh, bagus isi nya lengkap banget suka deh , bagus isi nya lengkap banget suka deh ,"['bagus', 'isi', 'nya', 'lengkap', 'banget', 'suka', 'deh']",bagus isi nya lengkap banget suka deh
netral,baru,baru, baru , ,[],
negatif,mending Lo hentikan tu iklan di tv itu bilang Shopi lebih cepat karna itu hoak lol paket gue udh 1 Minggu blm sampai sampai malu lol sama aplikasi lazada yg gak pamer tapi pakta pengiriman nya sangat cepat cuma membutuhkan waktu 3 hari aja GK kyk Lo lelet bintang satu buat pengiriman yg sangat lelet,mending lo hentikan tu iklan di tv itu bilang shopi lebih cepat karna itu hoak lol paket gue udh 1 minggu blm sampai sampai malu lol sama aplikasi lazada yg gak pamer tapi pakta pengiriman nya sangat cepat cuma membutuhkan waktu 3 hari aja gk kyk lo lelet bintang satu buat pengiriman yg sangat lelet, mending lo hentikan tu iklan di tv itu bilang shopi lebih cepat karna itu hoak lol paket gue udh 1 minggu blm sampai sampai malu lol sama aplikasi lazada yang tidak pamer tapi pakta pengiriman nya sangat cepat cuma membutuhkan waktu 3 hari aja gk kyk lo lelet bintang satu buat pengiriman yang sangat lelet , mending lo hentikan tu iklan tv bilang shopi cepat karna hoak lol paket gue udh 1 minggu blm sampai malu lol sama aplikasi lazada tidak pamer pakta pengiriman nya cepat cuma membutuhkan waktu 3 hari aja gk kyk lo lelet bintang satu buat pengiriman sangat lelet ,"['mending', 'lo', 'hentikan', 'tu', 'iklan', 'tv', 'bilang', 'shopi', 'cepat', 'karna', 'hoak', 'lol', 'paket', 'gue', 'udh', '1', 'minggu', 'blm', 'sampai', 'malu', 'lol', 'sama', 'aplikasi', 'lazada', 'tidak', 'pamer', 'pakta', 'pengiriman', 'nya', 'cepat', 'cuma', 'membutuhkan', 'waktu', '3', 'hari', 'aja', 'gk', 'kyk', 'lo', 'lelet', 'bintang', 'satu', 'buat', 'pengiriman', 'sangat', 'lelet']",mending lo henti tu iklan tv bilang shopi cepat karna hoak lol paket gue udh 1 minggu blm sampai malu lol sama aplikasi lazada tidak pamer pakta kirim nya cepat cuma butuh waktu 3 hari aja gk kyk lo lelet bintang satu buat kirim sangat lelet
positif,"harga Murmer, menyenangkan",harga murmer menyenangkan, harga murmer menyenangkan , harga murmer menyenangkan ,"['harga', 'murmer', 'menyenangkan']",harga murmer senang
negatif,tolol,tolol, tolol , tolol ,['tolol'],tolol
negatif,"nyusahin, pas check out pertama katanya eror, di check out lagi malah dobel, ga bisa di cancel lagi salah satu.",nyusahin pas check out pertama katanya eror di check out lagi malah dobel ga bisa di cancel lagi salah satu, nyusahin pas check out pertama katanya eror di check out lagi malah dobel tidak bisa di cancel lagi salah satu , nyusahin pas check out pertama katanya eror check out malah dobel bisa cancel salah satu ,"['nyusahin', 'pas', 'check', 'out', 'pertama', 'katanya', 'eror', 'check', 'out', 'malah', 'dobel', 'bisa', 'cancel', 'salah', 'satu']",nyusahin pas check out pertama kata eror check out malah dobel bisa cancel salah satu
netral,tik tok gak ada menu live selama beberapa hari ini di saat kami butuh info live real time,tik tok gak ada menu live selama beberapa hari ini di saat kami butuh info live real time, tik tok tidak ada menu live selama beberapa hari ini di saat kami butuh info live real time , tik tok ada menu live selama hari di kami butuh info live real time ,"['tik', 'tok', 'ada', 'menu', 'live', 'selama', 'hari', 'di', 'kami', 'butuh', 'info', 'live', 'real', 'time']",tik tok ada menu live lama hari di kami butuh info live real time
negatif,"DAAANCCOKKKK, KONTOL, COKKK, MATI O AE KONTOL, JEMBOT, JANCCCOOOOOOOKKKKK ASSSUUUUUU MEMEEEEK SHOPEE KONTOLLLL KON MORO KENE COKKK ASSUUUU",daaanccokkkk kontol cokkk mati o ae kontol jembot jancccoooooookkkkk asssuuuuuu memeeeek shopee kontollll kon moro kene cokkk assuuuu, daaanccokkkk kontol cokkk mati o ae kontol jembot jancccoooooookkkkk asssuuuuuu memeeeek shopee kontollll kon moro kene cokkk assuuuu , daaanccokkkk kontol cokkk mati o ae kontol jembot jancccoooooookkkkk asssuuuuuu memeeeek shopee kontollll kon moro kene cokkk assuuuu ,"['daaanccokkkk', 'kontol', 'cokkk', 'mati', 'o', 'ae', 'kontol', 'jembot', 'jancccoooooookkkkk', 'asssuuuuuu', 'memeeeek', 'shopee', 'kontollll', 'kon', 'moro', 'kene', 'cokkk', 'assuuuu']",daaanccokkkk kontol cokkk mati o ae kontol jembot jancccoooooookkkkk asssuuuuuu memeeeek shopee kontollll kon moro kene cokkk assuuuu
positif,sangat baik,sangat baik, sangat baik , baik ,['baik'],baik
positif,aduh murah oi dari pada lazada,aduh murah oi dari pada lazada, aduh murah oi dari pada lazada , aduh murah oi pada lazada ,"['aduh', 'murah', 'oi', 'pada', 'lazada']",aduh murah oi pada lazada
positif,ok,ok, ok , ,[],
positif,sangat membantu dalam memenuhi kebutuhan saya,sangat membantu dalam memenuhi kebutuhan saya, sangat membantu dalam memenuhi kebutuhan saya , membantu memenuhi kebutuhan ,"['membantu', 'memenuhi', 'kebutuhan']",bantu penuh butuh
positif,bagus apk nya,bagus apk nya, bagus apk nya , bagus apk nya ,"['bagus', 'apk', 'nya']",bagus apk nya
negatif,lag,lag, lag , lag ,['lag'],lag
positif,slama beli transaksi bnyak bagusnya dahh cocok lah,slama beli transaksi bnyak bagusnya dahh cocok lah, slama beli transaksi bnyak bagusnya dahh cocok lah , slama beli transaksi bnyak bagusnya dahh cocok lah ,"['slama', 'beli', 'transaksi', 'bnyak', 'bagusnya', 'dahh', 'cocok', 'lah']",slama beli transaksi bnyak bagus dahh cocok lah
positif,shopee sangat baik,shopee sangat baik, shopee sangat baik , shopee baik ,"['shopee', 'baik']",shopee baik
netral,🥰🥰,,  ,  ,[],
positif,Cuman mau bilang keren,cuman mau bilang keren, cuman mau bilang keren , cuman mau bilang keren ,"['cuman', 'mau', 'bilang', 'keren']",cuman mau bilang keren
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
negatif,aplikasinya berat & lemot bgt skrg..,aplikasinya berat lemot bgt skrg, aplikasinya berat lemot bgt skrg , aplikasinya berat lemot bgt skrg ,"['aplikasinya', 'berat', 'lemot', 'bgt', 'skrg']",aplikasi berat lot bgt skrg
positif,gk prnh kcewa slma blnja di Shopee,gk prnh kcewa slma blnja di shopee, gk prnh kcewa slma blnja di shopee , gk prnh kcewa slma blnja shopee ,"['gk', 'prnh', 'kcewa', 'slma', 'blnja', 'shopee']",gk prnh kcewa slma blnja shopee
negatif,"di update bukannya tambah baik malah tambah buruk, woy shopee bisa gak sih iklan video tidak ber jalan secara otomatis, ngeganggu banget tau gak luh.",di update bukannya tambah baik malah tambah buruk woy shopee bisa gak sih iklan video tidak ber jalan secara otomatis ngeganggu banget tau gak luh, di update bukannya tambah baik malah tambah buruk woy shopee bisa tidak sih iklan video tidak ber jalan secara otomatis ngeganggu banget tau tidak luh , update bukannya tambah malah tambah buruk woy shopee sih iklan video ber jalan otomatis ngeganggu banget tau tidak luh ,"['update', 'bukannya', 'tambah', 'malah', 'tambah', 'buruk', 'woy', 'shopee', 'sih', 'iklan', 'video', 'ber', 'jalan', 'otomatis', 'ngeganggu', 'banget', 'tau', 'tidak', 'luh']",update bukan tambah malah tambah buruk woy shopee sih iklan video ber jalan otomatis ngeganggu banget tau tidak luh
positif,aplikasi mudah dimengerti,aplikasi mudah dimengerti, aplikasi mudah dimengerti , aplikasi mudah dimengerti ,"['aplikasi', 'mudah', 'dimengerti']",aplikasi mudah erti
negatif,"susah login kembali, padahal no hp punya sendiri, dah otp dah password tetap aja mental / gagal",susah login kembali padahal no hp punya sendiri dah otp dah password tetap aja mental gagal, susah login kembali padahal no hp punya sendiri dah otp dah password tetap aja mental gagal , susah login padahal no hp punya sendiri dah otp dah password tetap aja mental gagal ,"['susah', 'login', 'padahal', 'no', 'hp', 'punya', 'sendiri', 'dah', 'otp', 'dah', 'password', 'tetap', 'aja', 'mental', 'gagal']",susah login padahal no hp punya sendiri dah otp dah password tetap aja mental gagal
netral,aku mau nanya ini bisa di antar kerumah ya,aku mau nanya ini bisa di antar kerumah ya, aku mau nanya ini bisa di antar kerumah ya , aku mau nanya bisa antar kerumah ,"['aku', 'mau', 'nanya', 'bisa', 'antar', 'kerumah']",aku mau nanya bisa antar rumah
positif,sangat membantu,sangat membantu, sangat membantu , membantu ,['membantu'],bantu
positif,baguss,baguss, baguss , baguss ,['baguss'],baguss
positif,pengiriman cepat dan bisa di cek dulu sebelum bayar. itu yg aku suka,pengiriman cepat dan bisa di cek dulu sebelum bayar itu yg aku suka, pengiriman cepat dan bisa di cek dulu sebelum bayar itu yang aku suka , pengiriman cepat bisa cek dulu bayar yang aku suka ,"['pengiriman', 'cepat', 'bisa', 'cek', 'dulu', 'bayar', 'yang', 'aku', 'suka']",kirim cepat bisa cek dulu bayar yang aku suka
negatif,pelayanan jlk dan masalah yg di laporkan tidak di tangan dengan baik tidak ada pemecahan masalah yg baik.,pelayanan jlk dan masalah yg di laporkan tidak di tangan dengan baik tidak ada pemecahan masalah yg baik, pelayanan jlk dan masalah yang di laporkan tidak di tangan dengan baik tidak ada pemecahan masalah yang baik , pelayanan jlk masalah di laporkan di tangan baik ada pemecahan masalah baik ,"['pelayanan', 'jlk', 'masalah', 'di', 'laporkan', 'di', 'tangan', 'baik', 'ada', 'pemecahan', 'masalah', 'baik']",layan jlk masalah di lapor di tangan baik ada pecah masalah baik
positif,mudah cari barang,mudah cari barang, mudah cari barang , mudah cari barang ,"['mudah', 'cari', 'barang']",mudah cari barang
positif,aplikasi tanpa ada toko dan penjual kw pelayanan toko dan penjual reaksinya cepat tanggap yang paling penting aplikasi nya tanpa penjual dan toko bodong yang menjual barang bagus datang nya barang gak jelas,aplikasi tanpa ada toko dan penjual kw pelayanan toko dan penjual reaksinya cepat tanggap yang paling penting aplikasi nya tanpa penjual dan toko bodong yang menjual barang bagus datang nya barang gak jelas, aplikasi tanpa ada toko dan penjual kw pelayanan toko dan penjual reaksinya cepat tanggap yang paling penting aplikasi nya tanpa penjual dan toko bodong yang menjual barang bagus datang nya barang tidak jelas , aplikasi ada toko penjual kw pelayanan toko penjual reaksinya cepat tanggap paling penting aplikasi nya penjual toko bodong menjual barang bagus datang nya barang jelas ,"['aplikasi', 'ada', 'toko', 'penjual', 'kw', 'pelayanan', 'toko', 'penjual', 'reaksinya', 'cepat', 'tanggap', 'paling', 'penting', 'aplikasi', 'nya', 'penjual', 'toko', 'bodong', 'menjual', 'barang', 'bagus', 'datang', 'nya', 'barang', 'jelas']",aplikasi ada toko jual kw layan toko jual reaksi cepat tanggap paling penting aplikasi nya jual toko bodong jual barang bagus datang nya barang jelas
positif,Sesuai dengan apa yang di iklankan,sesuai dengan apa yang di iklankan, sesuai dengan apa yang di iklankan , sesuai apa di iklankan ,"['sesuai', 'apa', 'di', 'iklankan']",sesuai apa di iklan
negatif,habis d update kok malah lemot 🙃,habis d update kok malah lemot, habis d update kok malah lemot , habis d update kok malah lemot ,"['habis', 'd', 'update', 'kok', 'malah', 'lemot']",habis d update kok malah lot
positif,Sangat terbantu,sangat terbantu, sangat terbantu , terbantu ,['terbantu'],bantu
positif,brngnya murah dan terjangkau pengbaliannya mudah,brngnya murah dan terjangkau pengbaliannya mudah, brngnya murah dan terjangkau pengbaliannya mudah , brngnya murah terjangkau pengbaliannya mudah ,"['brngnya', 'murah', 'terjangkau', 'pengbaliannya', 'mudah']",brngnya murah jangkau balian mudah
negatif,"pengiriman nya kagak jelas, njing di tunda² mulu",pengiriman nya kagak jelas njing di tunda mulu, pengiriman nya kagak jelas njing di tunda mulu , pengiriman nya kagak jelas njing tunda mulu ,"['pengiriman', 'nya', 'kagak', 'jelas', 'njing', 'tunda', 'mulu']",kirim nya kagak jelas njing tunda mulu
positif,sangat berguna,sangat berguna, sangat berguna , berguna ,['berguna'],guna
positif,is the bhess,is the bhess, is the bhess , is the bhess ,"['is', 'the', 'bhess']",is the bhess
positif,"mantap, gratongnya ga abis abiss",mantap gratongnya ga abis abiss, mantap gratongnya tidak abis abiss , mantap gratongnya abis abiss ,"['mantap', 'gratongnya', 'abis', 'abiss']",mantap gratongnya abis abiss
positif,baik,baik, baik , ,[],
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,👍,,  ,  ,[],
positif,aplikasi ini sangat membantu segalah urusan bisnis kecil saya terimakasih shopee,aplikasi ini sangat membantu segalah urusan bisnis kecil saya terimakasih shopee, aplikasi ini sangat membantu segalah urusan bisnis kecil saya terimakasih shopee , aplikasi sangat membantu segalah urusan bisnis kecil terimakasih shopee ,"['aplikasi', 'sangat', 'membantu', 'segalah', 'urusan', 'bisnis', 'kecil', 'terimakasih', 'shopee']",aplikasi sangat bantu sega urus bisnis kecil terimakasih shopee
netral,👍👍👍👍👍,,  ,  ,[],
positif,Bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,keren,keren, keren , keren ,['keren'],keren
positif,Senang belanja diShopee.,senang belanja dishopee, senang belanja dishopee , senang belanja dishopee ,"['senang', 'belanja', 'dishopee']",senang belanja dishopee
positif,oke,oke, oke , oke ,['oke'],oke
positif,mempermudah mendapatkan yg di cari,mempermudah mendapatkan yg di cari, mempermudah mendapatkan yang di cari , mempermudah mendapatkan di cari ,"['mempermudah', 'mendapatkan', 'di', 'cari']",mudah dapat di cari
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,sangat membantu,sangat membantu, sangat membantu , membantu ,['membantu'],bantu
netral,"min tolong di respon soal akun shopee tidak bisa vermuk, masa iya muka sendiri gak bisa vermuk",min tolong di respon soal akun shopee tidak bisa vermuk masa iya muka sendiri gak bisa vermuk, min tolong di respon soal akun shopee tidak bisa vermuk masa iya muka sendiri tidak bisa vermuk , min di respon soal akun shopee bisa vermuk masa iya muka sendiri bisa vermuk ,"['min', 'di', 'respon', 'soal', 'akun', 'shopee', 'bisa', 'vermuk', 'masa', 'iya', 'muka', 'sendiri', 'bisa', 'vermuk']",min di respon soal akun shopee bisa vermuk masa iya muka sendiri bisa vermuk
positif,"akhir nya Spaylater saya kembali bisa di gunakan,terimakasih atas semua kebijakan Shopee.. sehat² semua,sukses untuk kalian 🙏",akhir nya spaylater saya kembali bisa di gunakanterimakasih atas semua kebijakan shopee sehat semuasukses untuk kalian, akhir nya spaylater saya kembali bisa di gunakanterimakasih atas semua kebijakan shopee sehat semuasukses untuk kalian , akhir nya spaylater kembali di gunakanterimakasih atas semua kebijakan shopee sehat semuasukses kalian ,"['akhir', 'nya', 'spaylater', 'kembali', 'di', 'gunakanterimakasih', 'atas', 'semua', 'kebijakan', 'shopee', 'sehat', 'semuasukses', 'kalian']",akhir nya spaylater kembali di gunakanterimakasih atas semua bijak shopee sehat semuasukses kalian
positif,"sangat membantu, baik untuk berbelanja maupun menghasilkan uang",sangat membantu baik untuk berbelanja maupun menghasilkan uang, sangat membantu baik untuk berbelanja maupun menghasilkan uang , membantu untuk berbelanja maupun menghasilkan uang ,"['membantu', 'untuk', 'berbelanja', 'maupun', 'menghasilkan', 'uang']",bantu untuk belanja maupun hasil uang
positif,Bagus saya suka 👍,bagus saya suka, bagus saya suka , bagus suka ,"['bagus', 'suka']",bagus suka
positif,👍ok,ok, ok , ,[],
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
negatif,knp aplikasi shopee di perbaharui makin susah utuk akses game ya sdh di bersihkan clear cacha y msh susah di buka utk game ya,knp aplikasi shopee di perbaharui makin susah utuk akses game ya sdh di bersihkan clear cacha y msh susah di buka utk game ya, knp aplikasi shopee di perbaharui makin susah utuk akses game ya sdh di bersihkan clear cacha y msh susah di buka utk game ya , knp aplikasi shopee perbaharui makin susah utuk akses game sdh bersihkan clear cacha y msh susah buka utk game ,"['knp', 'aplikasi', 'shopee', 'perbaharui', 'makin', 'susah', 'utuk', 'akses', 'game', 'sdh', 'bersihkan', 'clear', 'cacha', 'y', 'msh', 'susah', 'buka', 'utk', 'game']",knp aplikasi shopee baharu makin susah utuk akses game sdh sih clear cacha y msh susah buka utk game
positif,semenjak ada shoope mau cek out barang paket datang selalu amanah dengan sellernya dan fitur COD sehingga memudahkan pembayaran cash. Untuk kedepannya pihak shopee tambahkan lagi yah pembayaran pakai aplikasi dana sehingga memudahkan pembayaran selain seabank dsb terimakasih shopee Indonesia👏,semenjak ada shoope mau cek out barang paket datang selalu amanah dengan sellernya dan fitur cod sehingga memudahkan pembayaran cash untuk kedepannya pihak shopee tambahkan lagi yah pembayaran pakai aplikasi dana sehingga memudahkan pembayaran selain seabank dsb terimakasih shopee indonesia, semenjak ada shoope mau cek out barang paket datang selalu amanah dengan sellernya dan fitur cod sehingga memudahkan pembayaran cash untuk kedepannya pihak shopee tambahkan lagi yah pembayaran pakai aplikasi dana sehingga memudahkan pembayaran selain seabank dsb terimakasih shopee indonesia , semenjak shoope mau cek out barang paket datang selalu amanah sellernya fitur cod memudahkan pembayaran cash kedepannya pihak shopee tambahkan yah pembayaran pakai aplikasi dana memudahkan pembayaran seabank terimakasih shopee indonesia ,"['semenjak', 'shoope', 'mau', 'cek', 'out', 'barang', 'paket', 'datang', 'selalu', 'amanah', 'sellernya', 'fitur', 'cod', 'memudahkan', 'pembayaran', 'cash', 'kedepannya', 'pihak', 'shopee', 'tambahkan', 'yah', 'pembayaran', 'pakai', 'aplikasi', 'dana', 'memudahkan', 'pembayaran', 'seabank', 'terimakasih', 'shopee', 'indonesia']",semenjak shoope mau cek out barang paket datang selalu amanah sellernya fitur cod mudah bayar cash depan pihak shopee tambah yah bayar pakai aplikasi dana mudah bayar seabank terimakasih shopee indonesia
positif,bagus dan menarik,bagus dan menarik, bagus dan menarik , bagus menarik ,"['bagus', 'menarik']",bagus tarik
negatif,lelet,lelet, lelet , lelet ,['lelet'],lelet
positif,murah murah lengkap,murah murah lengkap, murah murah lengkap , murah murah lengkap ,"['murah', 'murah', 'lengkap']",murah murah lengkap
positif,mantab,mantab, mantab , mantab ,['mantab'],mantab
netral,"saran saya sebelum kalian mau cod , sebelum mau checkout , alangkah baiknya kalian liat komen di setiap toko , itu aja sih",saran saya sebelum kalian mau cod sebelum mau checkout alangkah baiknya kalian liat komen di setiap toko itu aja sih, saran saya sebelum kalian mau cod sebelum mau checkout alangkah baiknya kalian liat komen di setiap toko itu aja sih , saran mau cod sebelum mau checkout alangkah baiknya liat komen setiap toko aja sih ,"['saran', 'mau', 'cod', 'sebelum', 'mau', 'checkout', 'alangkah', 'baiknya', 'liat', 'komen', 'setiap', 'toko', 'aja', 'sih']",saran mau cod belum mau checkout alangkah baik liat komen tiap toko aja sih
positif,"barangnya bagus-bagus, dan pengiriman tepat sesuai.",barangnya bagusbagus dan pengiriman tepat sesuai, barangnya bagusbagus dan pengiriman tepat sesuai , barangnya bagusbagus pengiriman tepat sesuai ,"['barangnya', 'bagusbagus', 'pengiriman', 'tepat', 'sesuai']",barang bagusbagus kirim tepat sesuai
negatif,padahal setiap bulan belanja kurang lebih 20 paket tapi spinjam tidak bisa digunakan anehh,padahal setiap bulan belanja kurang lebih 20 paket tapi spinjam tidak bisa digunakan anehh, padahal setiap bulan belanja kurang lebih 20 paket tapi spinjam tidak bisa digunakan anehh , padahal bulan belanja kurang 20 paket spinjam bisa digunakan anehh ,"['padahal', 'bulan', 'belanja', 'kurang', '20', 'paket', 'spinjam', 'bisa', 'digunakan', 'anehh']",padahal bulan belanja kurang 20 paket spinjam bisa guna anehh
positif,Bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,"check in nonton videonya cuma dapat 1 rupiah, kalo 1 minggu cuma dapat 7 rupiah. kenapa ya ?",check in nonton videonya cuma dapat 1 rupiah kalo 1 minggu cuma dapat 7 rupiah kenapa ya, check in nonton videonya cuma dapat 1 rupiah kalo 1 minggu cuma dapat 7 rupiah kenapa ya , check in nonton videonya cuma 1 rupiah kalo 1 minggu cuma 7 rupiah ya ,"['check', 'in', 'nonton', 'videonya', 'cuma', '1', 'rupiah', 'kalo', '1', 'minggu', 'cuma', '7', 'rupiah', 'ya']",check in nonton video cuma 1 rupiah kalo 1 minggu cuma 7 rupiah ya
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,mantep,mantep, mantep , mantep ,['mantep'],mantep
positif,"Barangnya banyak.pilihan, dan harganya cukup terjangkau juga sy praktis belinya",barangnya banyakpilihan dan harganya cukup terjangkau juga sy praktis belinya, barangnya banyakpilihan dan harganya cukup terjangkau juga sy praktis belinya , barangnya banyakpilihan harganya cukup terjangkau sy praktis belinya ,"['barangnya', 'banyakpilihan', 'harganya', 'cukup', 'terjangkau', 'sy', 'praktis', 'belinya']",barang banyakpilihan harga cukup jangkau sy praktis beli
netral,"cuman satu sih komentar aku,, alang kah bagus nya jika barang sampai, kurir nya atau pengantar barang nya chat dulu biar kita bisa nungu di rumah ajah gitu loe yaaa",cuman satu sih komentar aku alang kah bagus nya jika barang sampai kurir nya atau pengantar barang nya chat dulu biar kita bisa nungu di rumah ajah gitu loe yaaa, cuman satu sih komentar aku alang kah bagus nya jika barang sampai kurir nya atau pengantar barang nya chat dulu biar kita bisa nungu di rumah ajah gitu loe yaaa , cuman satu sih komentar aku alang bagus nya barang kurir nya pengantar barang nya chat dulu biar bisa nungu rumah ajah gitu loe yaaa ,"['cuman', 'satu', 'sih', 'komentar', 'aku', 'alang', 'bagus', 'nya', 'barang', 'kurir', 'nya', 'pengantar', 'barang', 'nya', 'chat', 'dulu', 'biar', 'bisa', 'nungu', 'rumah', 'ajah', 'gitu', 'loe', 'yaaa']",cuman satu sih komentar aku alang bagus nya barang kurir nya antar barang nya chat dulu biar bisa nungu rumah ajah gitu loe yaaa
positif,"aplikasinya bagus, apalagi Cod cek dulu, sehingga buyernya tidak mudah tertipu",aplikasinya bagus apalagi cod cek dulu sehingga buyernya tidak mudah tertipu, aplikasinya bagus apalagi cod cek dulu sehingga buyernya tidak mudah tertipu , aplikasinya bagus cod cek dulu buyernya mudah tertipu ,"['aplikasinya', 'bagus', 'cod', 'cek', 'dulu', 'buyernya', 'mudah', 'tertipu']",aplikasi bagus cod cek dulu buyernya mudah tipu
negatif,SISTEM PENYELESAIAN KEMBALIAN BARANG & DANA TIDAK BECUS,sistem penyelesaian kembalian barang dana tidak becus, sistem penyelesaian kembalian barang dana tidak becus , sistem penyelesaian kembalian barang dana becus ,"['sistem', 'penyelesaian', 'kembalian', 'barang', 'dana', 'becus']",sistem selesai kembali barang dana becus
positif,belanja jdi makin gampang dann mudah,belanja jdi makin gampang dann mudah, belanja jdi makin gampang dann mudah , belanja jdi makin gampang dann mudah ,"['belanja', 'jdi', 'makin', 'gampang', 'dann', 'mudah']",belanja jdi makin gampang dann mudah
positif,"Belanja makin mudah, smoga mnjadi berkah.",belanja makin mudah smoga mnjadi berkah, belanja makin mudah smoga mnjadi berkah , belanja makin mudah smoga mnjadi berkah ,"['belanja', 'makin', 'mudah', 'smoga', 'mnjadi', 'berkah']",belanja makin mudah smoga mnjadi berkah
negatif,saldo Shopee pay cukup tapi tidak bisa bayar katanya saldo kurang. woiii,saldo shopee pay cukup tapi tidak bisa bayar katanya saldo kurang woiii, saldo shopee pay cukup tapi tidak bisa bayar katanya saldo kurang woiii , saldo shopee pay cukup tidak bayar katanya saldo kurang woiii ,"['saldo', 'shopee', 'pay', 'cukup', 'tidak', 'bayar', 'katanya', 'saldo', 'kurang', 'woiii']",saldo shopee pay cukup tidak bayar kata saldo kurang woiii
positif,Bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,mantap banyakin lagi diskon nya,mantap banyakin lagi diskon nya, mantap banyakin lagi diskon nya , mantap banyakin diskon nya ,"['mantap', 'banyakin', 'diskon', 'nya']",mantap banyakin diskon nya
positif,sangat Agus sekali,sangat agus sekali, sangat agus sekali , agus sekali ,"['agus', 'sekali']",agus sekali
positif,Oke punya,oke punya, oke punya , oke punya ,"['oke', 'punya']",oke punya
positif,lope lope bgt sama aplikasi iniiiiiii,lope lope bgt sama aplikasi iniiiiiii, lope lope bgt sama aplikasi iniiiiiii , lope lope bgt sama aplikasi iniiiiiii ,"['lope', 'lope', 'bgt', 'sama', 'aplikasi', 'iniiiiiii']",lope lope bgt sama aplikasi iniiiiiii
