label,content,clean,norm,stop,token,stem
negatif,lazada kenapa 2 hari ini enggak ada sinyal terus padahal sinyalku full ada internetnya aku buka aplikasi lazada sekarang enggak ada sinyal terus apa bisa di perbaiki aplikasinya supaya bisa terhubung dengan internet buka aplikasi lain bisa,lazada kenapa 2 hari ini enggak ada sinyal terus padahal sinyalku full ada internetnya aku buka aplikasi lazada sekarang enggak ada sinyal terus apa bisa di perbaiki aplikasinya supaya bisa terhubung dengan internet buka aplikasi lain bisa, lazada kenapa 2 hari ini enggak ada sinyal terus padahal sinyalku full ada internetnya aku buka aplikasi lazada sekarang enggak ada sinyal terus apa bisa di perbaiki aplikasinya supaya bisa terhubung dengan internet buka aplikasi lain bisa , lazada 2 hari enggak sinyal terus padahal sinyalku full internetnya aku buka aplikasi lazada sekarang enggak sinyal terus bisa perbaiki aplikasinya bisa terhubung internet buka aplikasi bisa ,"['lazada', '2', 'hari', 'enggak', 'sinyal', 'terus', 'padahal', 'sinyalku', 'full', 'internetnya', 'aku', 'buka', 'aplikasi', 'lazada', 'sekarang', 'enggak', 'sinyal', 'terus', 'bisa', 'perbaiki', 'aplikasinya', 'bisa', 'terhubung', 'internet', 'buka', 'aplikasi', 'bisa']",lazada 2 hari enggak sinyal terus padahal sinyal full internetnya aku buka aplikasi lazada sekarang enggak sinyal terus bisa baik aplikasi bisa hubung internet buka aplikasi bisa
positif,aplikasi yg sangat membantu. mau belanja tinggal klik pesen. apapun kebutuhannya tinggl klik.. simple banget semua kebutuhan ada👍👍👍👍lazada it's ok,aplikasi yg sangat membantu mau belanja tinggal klik pesen apapun kebutuhannya tinggl klik simple banget semua kebutuhan adalazada its ok, aplikasi yang sangat membantu mau belanja tinggal klik pesen apapun kebutuhannya tinggl klik simple banget semua kebutuhan adalazada its ok , aplikasi sangat membantu mau belanja tinggal klik pesen apapun kebutuhannya tinggl klik simple banget semua kebutuhan adalazada its ,"['aplikasi', 'sangat', 'membantu', 'mau', 'belanja', 'tinggal', 'klik', 'pesen', 'apapun', 'kebutuhannya', 'tinggl', 'klik', 'simple', 'banget', 'semua', 'kebutuhan', 'adalazada', 'its']",aplikasi sangat bantu mau belanja tinggal klik sen apa butuh tinggl klik simple banget semua butuh adalazada its
positif,zos lazada,zos lazada, zos lazada , zos lazada ,"['zos', 'lazada']",zos lazada
negatif,payah GK ada paylater,payah gk ada paylater, payah gk ada paylater , payah gk paylater ,"['payah', 'gk', 'paylater']",payah gk paylater
positif,"mantap banyak diskonya, terima kasih lazada",mantap banyak diskonya terima kasih lazada, mantap banyak diskonya terima kasih lazada , mantap diskonya terima kasih lazada ,"['mantap', 'diskonya', 'terima', 'kasih', 'lazada']",mantap disko terima kasih lazada
positif,good seller,good seller, good seller , good seller ,"['good', 'seller']",good seller
positif,barangnya bagus,barangnya bagus, barangnya bagus , barangnya bagus ,"['barangnya', 'bagus']",barang bagus
positif,good,good, good , good ,['good'],good
negatif,"next update coba diganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen, coba diubah ui nya buat lebih berwarna",next update coba diganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen coba diubah ui nya buat lebih berwarna, next update coba diganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen coba diubah ui nya buat lebih berwarna , next update coba diganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen coba diubah ui nya buat berwarna ,"['next', 'update', 'coba', 'diganti', 'warna', 'backgroundnya', 'jgn', 'cuma', 'putih', 'polos', 'monoton', 'banget', 'bikin', 'cepet', 'bosen', 'coba', 'diubah', 'ui', 'nya', 'buat', 'berwarna']",next update coba ganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen coba ubah ui nya buat warna
positif,Mantap lah pokoknya lazada is the best,mantap lah pokoknya lazada is the best, mantap lah pokoknya lazada is the best , mantap lah pokoknya lazada is the best ,"['mantap', 'lah', 'pokoknya', 'lazada', 'is', 'the', 'best']",mantap lah pokok lazada is the best
positif,bagus kurirnya dsn tepat waktunya tapi kadang pesanan tidak sesuai yg digambar,bagus kurirnya dsn tepat waktunya tapi kadang pesanan tidak sesuai yg digambar, bagus kurirnya dsn tepat waktunya tapi kadang pesanan tidak sesuai yang digambar , bagus kurirnya dsn tepat waktunya kadang pesanan sesuai digambar ,"['bagus', 'kurirnya', 'dsn', 'tepat', 'waktunya', 'kadang', 'pesanan', 'sesuai', 'digambar']",bagus kurir dsn tepat waktu kadang pesan sesuai gambar
negatif,tolong untuk pihak lazada penjual yang harga dagangannya ga masuk akal di down akunnya seperti j&k project biar ke depanya lebih baik lagi,tolong untuk pihak lazada penjual yang harga dagangannya ga masuk akal di down akunnya seperti jk project biar ke depanya lebih baik lagi, tolong untuk pihak lazada penjual yang harga dagangannya tidak masuk akal di down akunnya seperti jk project biar ke depanya lebih baik lagi , untuk pihak lazada penjual harga dagangannya masuk akal down akunnya jk project biar depanya baik ,"['untuk', 'pihak', 'lazada', 'penjual', 'harga', 'dagangannya', 'masuk', 'akal', 'down', 'akunnya', 'jk', 'project', 'biar', 'depanya', 'baik']",untuk pihak lazada jual harga dagang masuk akal down akun jk project biar depa baik
negatif,"aplikasi payah, kebanyakan iklan gak jelas. ongkinrnya semakin mahal....",aplikasi payah kebanyakan iklan gak jelas ongkinrnya semakin mahal, aplikasi payah kebanyakan iklan tidak jelas ongkinrnya semakin mahal , aplikasi payah kebanyakan iklan jelas ongkinrnya semakin mahal ,"['aplikasi', 'payah', 'kebanyakan', 'iklan', 'jelas', 'ongkinrnya', 'semakin', 'mahal']",aplikasi payah banyak iklan jelas ongkinrnya makin mahal
positif,mantap... belanja jadi ga perlu panas panasan,mantap belanja jadi ga perlu panas panasan, mantap belanja jadi tidak perlu panas panasan , mantap belanja jadi perlu panas panasan ,"['mantap', 'belanja', 'jadi', 'perlu', 'panas', 'panasan']",mantap belanja jadi perlu panas panas
negatif,Tambahin promo ongkirnya dong kayak tahun 23-24... Tahun sekerang lazada melempem kalah sama tts sama sioren..,tambahin promo ongkirnya dong kayak tahun 2324 tahun sekerang lazada melempem kalah sama tts sama sioren, tambahin promo ongkirnya dong kayak tahun 2324 tahun sekerang lazada melempem kalah sama tts sama sioren , tambahin promo ongkirnya dong kayak tahun 2324 tahun sekerang lazada melempem kalah sama tts sama sioren ,"['tambahin', 'promo', 'ongkirnya', 'dong', 'kayak', 'tahun', '2324', 'tahun', 'sekerang', 'lazada', 'melempem', 'kalah', 'sama', 'tts', 'sama', 'sioren']",tambahin promo ongkirnya dong kayak tahun 2324 tahun kerang lazada melempem kalah sama tts sama sioren
positif,mantap yang penting jangan ada yng nipu2 bos,mantap yang penting jangan ada yng nipu2 bos, mantap yang penting jangan ada yng nipu2 bos , mantap penting jangan yng nipu2 bos ,"['mantap', 'penting', 'jangan', 'yng', 'nipu2', 'bos']",mantap penting jangan yng nipu2 bos
positif,sangat baik,sangat baik, sangat baik , baik ,['baik'],baik
negatif,lazada sekarang ongkir nya mahal🤔🤔🤔,lazada sekarang ongkir nya mahal, lazada sekarang ongkir nya mahal , lazada sekarang ongkir nya mahal ,"['lazada', 'sekarang', 'ongkir', 'nya', 'mahal']",lazada sekarang ongkir nya mahal
positif,pokoknya yang ada di sini dan saya sudah sering pesan tidak kecewa,pokoknya yang ada di sini dan saya sudah sering pesan tidak kecewa, pokoknya yang ada di sini dan saya sudah sering pesan tidak kecewa , pokoknya ada sini saya sering pesan kecewa ,"['pokoknya', 'ada', 'sini', 'saya', 'sering', 'pesan', 'kecewa']",pokok ada sini saya sering pesan kecewa
positif,Baik,baik, baik , ,[],
positif,Aplikasi yang bermanfaat dan sangat membantu untuk memenuhi beberapa kebutuhan,aplikasi yang bermanfaat dan sangat membantu untuk memenuhi beberapa kebutuhan, aplikasi yang bermanfaat dan sangat membantu untuk memenuhi beberapa kebutuhan , aplikasi bermanfaat sangat membantu memenuhi kebutuhan ,"['aplikasi', 'bermanfaat', 'sangat', 'membantu', 'memenuhi', 'kebutuhan']",aplikasi manfaat sangat bantu penuh butuh
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
netral,tolong di ongkiryah agar di hematkan lagih 😁,tolong di ongkiryah agar di hematkan lagih, tolong di ongkiryah agar di hematkan lagih , di ongkiryah di hematkan lagih ,"['di', 'ongkiryah', 'di', 'hematkan', 'lagih']",di ongkiryah di hemat lagih
positif,terima kasih lazada,terima kasih lazada, terima kasih lazada , terima kasih lazada ,"['terima', 'kasih', 'lazada']",terima kasih lazada
positif,Oke,oke, oke , oke ,['oke'],oke
netral,siap kirim,siap kirim, siap kirim , siap kirim ,"['siap', 'kirim']",siap kirim
positif,good,good, good , good ,['good'],good
positif,"harga bersahabat, pengiriman cepat",harga bersahabat pengiriman cepat, harga bersahabat pengiriman cepat , harga bersahabat pengiriman cepat ,"['harga', 'bersahabat', 'pengiriman', 'cepat']",harga sahabat kirim cepat
positif,"mantap,, aplikasi lazada mempermudah saya untuk berbelanja😊",mantap aplikasi lazada mempermudah saya untuk berbelanja, mantap aplikasi lazada mempermudah saya untuk berbelanja , mantap aplikasi lazada mempermudah untuk berbelanja ,"['mantap', 'aplikasi', 'lazada', 'mempermudah', 'untuk', 'berbelanja']",mantap aplikasi lazada mudah untuk belanja
positif,muantap,muantap, muantap , muantap ,['muantap'],muantap
positif,mantap pokonya,mantap pokonya, mantap pokonya , mantap pokonya ,"['mantap', 'pokonya']",mantap poko
netral,👍👍👍,,  ,  ,[],
positif,sangat baek,sangat baek, sangat baek , baek ,['baek'],baek
positif,mantapp pokonya,mantapp pokonya, mantapp pokonya , mantapp pokonya ,"['mantapp', 'pokonya']",mantapp poko
positif,laz tthe best,laz tthe best, laz tthe best , laz tthe best ,"['laz', 'tthe', 'best']",laz tthe best
netral,kita coba dulu,kita coba dulu, kita coba dulu , coba dulu ,"['coba', 'dulu']",coba dulu
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,sangat paten,sangat paten, sangat paten , paten ,['paten'],paten
positif,bgus,bgus, bgus , bgus ,['bgus'],bgus
negatif,ongkir segede gunung,ongkir segede gunung, ongkir segede gunung , ongkir segede gunung ,"['ongkir', 'segede', 'gunung']",ongkir gede gunung
negatif,"jadi males pake aplikasi ini,makin kesini..selain dari seller toko yg kadang bermasalah,banyak juga kurir nya yg nakal. yg nipu pelanggan dengan beralasan paket tertukar. terus salah salah satu ekspedisinya berani bocorin data pelanggan.",jadi males pake aplikasi inimakin kesiniselain dari seller toko yg kadang bermasalahbanyak juga kurir nya yg nakal yg nipu pelanggan dengan beralasan paket tertukar terus salah salah satu ekspedisinya berani bocorin data pelanggan, jadi males pake aplikasi inimakin kesiniselain dari seller toko yang kadang bermasalahbanyak juga kurir nya yang nakal yang nipu pelanggan dengan beralasan paket tertukar terus salah salah satu ekspedisinya berani bocorin data pelanggan , jadi males pake aplikasi inimakin kesiniselain seller toko kadang bermasalahbanyak kurir nya nakal nipu pelanggan beralasan paket tertukar terus salah salah satu ekspedisinya berani bocorin data pelanggan ,"['jadi', 'males', 'pake', 'aplikasi', 'inimakin', 'kesiniselain', 'seller', 'toko', 'kadang', 'bermasalahbanyak', 'kurir', 'nya', 'nakal', 'nipu', 'pelanggan', 'beralasan', 'paket', 'tertukar', 'terus', 'salah', 'salah', 'satu', 'ekspedisinya', 'berani', 'bocorin', 'data', 'pelanggan']",jadi males pake aplikasi inimakin kesiniselain seller toko kadang bermasalahbanyak kurir nya nakal nipu langgan alas paket tukar terus salah salah satu ekspedisi berani bocorin data langgan
positif,lazada oke,lazada oke, lazada oke , lazada oke ,"['lazada', 'oke']",lazada oke
negatif,"ga jelas, org baru mau pake apk ini udh kekunci lgi aja akun nya",ga jelas org baru mau pake apk ini udh kekunci lgi aja akun nya, tidak jelas org baru mau pake apk ini udh kekunci lgi aja akun nya , jelas org mau pake apk udh kekunci lgi aja akun nya ,"['jelas', 'org', 'mau', 'pake', 'apk', 'udh', 'kekunci', 'lgi', 'aja', 'akun', 'nya']",jelas org mau pake apk udh kunci lgi aja akun nya
negatif,paket udah d bayar kok sebulan lebih nggak nyampe sampai skrng..mau mjnta dana kembali...susahnya minta ampun...,paket udah d bayar kok sebulan lebih nggak nyampe sampai skrngmau mjnta dana kembalisusahnya minta ampun, paket udah d bayar kok sebulan lebih tidak nyampe sampai skrngmau mjnta dana kembalisusahnya minta ampun , paket udah d bayar kok sebulan tidak nyampe skrngmau mjnta dana kembalisusahnya minta ampun ,"['paket', 'udah', 'd', 'bayar', 'kok', 'sebulan', 'tidak', 'nyampe', 'skrngmau', 'mjnta', 'dana', 'kembalisusahnya', 'minta', 'ampun']",paket udah d bayar kok bulan tidak nyampe skrngmau mjnta dana kembalisusahnya minta ampun
positif,good,good, good , good ,['good'],good
negatif,"aplikasinya bagus saya suka cuma untuk kelengkapan produknya kurang, di tambah lagi banyak Toko yang menjual produk"" FIKTIF/PENIPU yang memanfaatkan celah sistem cod di aplikasi ini. setiap saya beli barang dengan sistem non cod mesti selalu gagal atau di kirim kotak kosong.",aplikasinya bagus saya suka cuma untuk kelengkapan produknya kurang di tambah lagi banyak toko yang menjual produk fiktifpenipu yang memanfaatkan celah sistem cod di aplikasi ini setiap saya beli barang dengan sistem non cod mesti selalu gagal atau di kirim kotak kosong, aplikasinya bagus saya suka cuma untuk kelengkapan produknya kurang di tambah lagi banyak toko yang menjual produk fiktifpenipu yang memanfaatkan celah sistem cod di aplikasi ini setiap saya beli barang dengan sistem non cod mesti selalu gagal atau di kirim kotak kosong , aplikasinya bagus suka cuma kelengkapan produknya kurang tambah banyak toko menjual produk fiktifpenipu memanfaatkan celah sistem cod aplikasi setiap beli barang sistem non cod mesti selalu gagal di kirim kotak kosong ,"['aplikasinya', 'bagus', 'suka', 'cuma', 'kelengkapan', 'produknya', 'kurang', 'tambah', 'banyak', 'toko', 'menjual', 'produk', 'fiktifpenipu', 'memanfaatkan', 'celah', 'sistem', 'cod', 'aplikasi', 'setiap', 'beli', 'barang', 'sistem', 'non', 'cod', 'mesti', 'selalu', 'gagal', 'di', 'kirim', 'kotak', 'kosong']",aplikasi bagus suka cuma lengkap produk kurang tambah banyak toko jual produk fiktifpenipu manfaat celah sistem cod aplikasi tiap beli barang sistem non cod mesti selalu gagal di kirim kotak kosong
positif,bagus👍,bagus, bagus , bagus ,['bagus'],bagus
negatif,penjual lama banget menyetujui pengembalian dananya gimana si,penjual lama banget menyetujui pengembalian dananya gimana si, penjual lama banget menyetujui pengembalian dananya gimana si , penjual lama banget menyetujui pengembalian dananya gimana si ,"['penjual', 'lama', 'banget', 'menyetujui', 'pengembalian', 'dananya', 'gimana', 'si']",jual lama banget tuju kembali dana gimana si
netral,saya kasih bintang tiga dulu iya kalau cantik datang barang yg saya pesan saya tambahin bintangnya 👌🙏,saya kasih bintang tiga dulu iya kalau cantik datang barang yg saya pesan saya tambahin bintangnya, saya kasih bintang tiga dulu iya kalau cantik datang barang yang saya pesan saya tambahin bintangnya , kasih bintang tiga dulu iya cantik datang barang pesan saya tambahin bintangnya ,"['kasih', 'bintang', 'tiga', 'dulu', 'iya', 'cantik', 'datang', 'barang', 'pesan', 'saya', 'tambahin', 'bintangnya']",kasih bintang tiga dulu iya cantik datang barang pesan saya tambahin bintang
positif,top markotop deh.....,top markotop deh, top markotop deh , top markotop deh ,"['top', 'markotop', 'deh']",top markotop deh
positif,oke😊,oke, oke , oke ,['oke'],oke
positif,"sangat membantu apapun yg saya butuhkan ada,sukses sll lazada🙏",sangat membantu apapun yg saya butuhkan adasukses sll lazada, sangat membantu apapun yang saya butuhkan adasukses sll lazada , membantu apapun saya butuhkan adasukses sll lazada ,"['membantu', 'apapun', 'saya', 'butuhkan', 'adasukses', 'sll', 'lazada']",bantu apa saya butuh adasukses sll lazada
positif,puas,puas, puas , puas ,['puas'],puas
netral,contoh,contoh, contoh , contoh ,['contoh'],contoh
netral,belum tau hasil nya tapi beri bintang 5,belum tau hasil nya tapi beri bintang 5, belum tau hasil nya tapi beri bintang 5 , tau hasil nya beri bintang 5 ,"['tau', 'hasil', 'nya', 'beri', 'bintang', '5']",tau hasil nya beri bintang 5
positif,manntulll barang murah berkualitas..,manntulll barang murah berkualitas, manntulll barang murah berkualitas , manntulll barang murah berkualitas ,"['manntulll', 'barang', 'murah', 'berkualitas']",manntulll barang murah kualitas
positif,seru ada belanja 100 rupiah,seru ada belanja 100 rupiah, seru ada belanja 100 rupiah , seru belanja 100 rupiah ,"['seru', 'belanja', '100', 'rupiah']",seru belanja 100 rupiah
netral,semoga amanah,semoga amanah, semoga amanah , semoga amanah ,"['semoga', 'amanah']",moga amanah
positif,good job,good job, good job , good job ,"['good', 'job']",good job
negatif,Bos Q... ▶️14 Agustus '25... (Update) Masih ⭐4 ▶️31 Agustus '25... (update) ⭐1... kecewa dg jasa pengirimanya (telat & ada oknum yg mengkondisikan masalah ini dg cara menyuruh TF lagi)... (lazada mohon pantauannya),bos q 14 agustus 25 update masih 4 31 agustus 25 update 1 kecewa dg jasa pengirimanya telat ada oknum yg mengkondisikan masalah ini dg cara menyuruh tf lagi lazada mohon pantauannya, bos q 14 agustus 25 update masih 4 31 agustus 25 update 1 kecewa dg jasa pengirimanya telat ada oknum yang mengkondisikan masalah ini dg cara menyuruh tf lagi lazada mohon pantauannya , bos q 14 agustus 25 update 4 31 agustus 25 update 1 kecewa dg jasa pengirimanya telat oknum mengkondisikan masalah dg cara menyuruh tf lazada mohon pantauannya ,"['bos', 'q', '14', 'agustus', '25', 'update', '4', '31', 'agustus', '25', 'update', '1', 'kecewa', 'dg', 'jasa', 'pengirimanya', 'telat', 'oknum', 'mengkondisikan', 'masalah', 'dg', 'cara', 'menyuruh', 'tf', 'lazada', 'mohon', 'pantauannya']",bos q 14 agustus 25 update 4 31 agustus 25 update 1 kecewa dg jasa pengirimanya telat oknum kondisi masalah dg cara suruh tf lazada mohon pantau
negatif,punya kurir pada ga tangung jawab saya nunggu pesanan sampai 10 hari ga datang datang . aplikasi ga jelas,punya kurir pada ga tangung jawab saya nunggu pesanan sampai 10 hari ga datang datang aplikasi ga jelas, punya kurir pada tidak tangung jawab saya nunggu pesanan sampai 10 hari tidak datang datang aplikasi tidak jelas , punya kurir tangung jawab nunggu pesanan 10 hari datang datang aplikasi tidak jelas ,"['punya', 'kurir', 'tangung', 'jawab', 'nunggu', 'pesanan', '10', 'hari', 'datang', 'datang', 'aplikasi', 'tidak', 'jelas']",punya kurir tangung jawab nunggu pesan 10 hari datang datang aplikasi tidak jelas
